id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
35	10	313	816	827	11	0	514	503	503
25	10	229	589	1665	21	27	1436	1415	360
26	10	238	598	1821	19	109	1583	1564	360
44	10	433	1094	2751	17	15	2318	2301	661
5	10	19	68	3052	58	21	3033	2975	49
61	10	609	1533	3198	26	0	2589	2563	924
14	10	113	264	3538	67	0	3425	3358	151
74	10	884	2098	3698	22	0	2814	2792	1214
90	10	1074	2548	4097	34	0	3023	2989	1474
21	10	180	438	4336	79	0	4156	4077	258
47	10	479	1184	4362	46	0	3883	3837	705
3	10	15	28	4365	63	80	4350	4287	13
23	10	210	511	4499	47	2	4289	4242	301
1	10	0	0	4725	109	4	4725	4616	0
8	10	54	133	4739	51	114	4685	4634	79
33	10	301	767	5035	51	61	4734	4683	466
92	10	1084	2588	5720	37	73	4636	4599	1504
55	10	568	1405	6086	62	21	5518	5456	837
62	10	619	1573	6210	55	7	5591	5536	954
11	10	85	197	6220	87	86	6135	6048	112
83	10	968	2340	6820	66	0	5852	5786	1372
80	10	957	2292	6863	56	83	5906	5850	1335
84	10	971	2380	6941	55	93	5970	5915	1409
97	10	1110	2698	7144	66	0	6034	5968	1588
22	10	206	491	7283	87	8	7077	6990	285
28	10	250	642	7662	108	0	7412	7304	392
29	10	264	662	7733	81	99	7469	7388	398
6	10	29	101	7863	130	122	7834	7704	72
87	10	996	2433	8119	77	10	7123	7046	1437
45	10	443	1124	8448	116	19	8005	7889	681
53	10	531	1321	8517	94	3	7986	7892	790
49	10	513	1268	8532	87	61	8019	7932	755
52	10	526	1315	8561	77	35	8035	7958	789
27	10	239	611	8725	107	39	8486	8379	372
66	10	652	1725	8780	75	76	8128	8053	1073
67	10	677	1778	8858	91	134	8181	8090	1101
36	10	328	847	9017	100	165	8689	8589	519
82	10	963	2332	9273	60	162	8310	8250	1369
91	10	1079	2568	9426	95	65	8347	8252	1489
0	0	0	-1	10013	10013	0	10013	0	-1
