id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
9	10	112	209	1618	38	49	1506	1468	97
74	10	677	1856	1870	14	0	1193	1179	1179
2	10	21	21	1890	52	84	1869	1817	0
36	10	344	858	2519	20	9	2175	2155	514
44	10	410	1030	2690	12	2	2280	2268	620
3	10	26	41	3156	89	5	3130	3041	15
63	10	584	1538	3213	23	0	2629	2606	954
73	10	674	1836	3485	35	0	2811	2776	1162
84	10	752	2139	3742	33	0	2990	2957	1387
90	10	804	2292	3939	34	61	3135	3101	1488
10	10	117	242	4857	65	31	4740	4675	125
81	10	714	2027	5149	51	0	4435	4384	1313
95	10	837	2426	5465	47	10	4628	4581	1589
40	10	370	924	5640	29	31	5270	5241	554
7	10	85	167	5958	93	1	5873	5780	82
24	10	256	586	6270	76	4	6014	5938	330
67	10	624	1667	6348	78	0	5724	5646	1043
48	10	435	1121	7401	79	24	6966	6887	686
64	10	611	1618	7805	78	1	7194	7116	1007
83	10	737	2099	8203	66	25	7466	7400	1362
85	10	765	2159	8322	84	91	7557	7473	1394
5	10	70	109	8692	136	56	8622	8486	39
43	10	386	979	8698	106	55	8312	8206	593
16	10	170	380	8715	128	26	8545	8417	210
45	10	414	1040	8759	91	78	8345	8254	626
18	10	181	430	8800	83	30	8619	8536	249
52	10	469	1234	8871	81	22	8402	8321	765
23	10	252	578	9143	115	7	8891	8776	326
99	10	872	2519	9888	103	37	9016	8913	1647
0	0	0	0	10007	10008	0	10007	-1	0
