id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
22	10	156	210	801	85	67	645	560	54
54	10	554	1806	1945	139	0	1391	1252	1252
13	10	114	2455	2596	141	0	2482	2341	2341
57	10	575	1754	2759	137	2	2184	2047	1179
48	10	503	2786	2945	159	0	2442	2283	2283
15	10	127	1649	3313	48	13	3186	3138	1522
95	10	931	3478	3700	222	0	2769	2547	2547
65	10	643	3410	3818	119	33	3175	3056	2767
86	10	843	4345	4410	65	0	3567	3502	3502
94	10	910	2980	4503	31	11	3593	3562	2070
29	10	253	1736	5184	102	24	4931	4829	1483
98	10	962	2607	5318	151	49	4356	4205	1645
76	10	755	6318	6329	11	0	5574	5563	5563
70	10	673	6694	6845	151	0	6172	6021	6021
8	10	70	186	7817	23	36	7747	7724	116
69	10	672	6662	8330	47	11	7658	7611	5990
62	10	625	3411	9168	45	62	8543	8498	2786
73	10	715	6511	9608	45	18	8893	8848	5796
83	10	832	5668	9638	65	105	8806	8741	4836
26	10	228	2276	9760	106	55	9532	9426	2048
56	10	568	1756	9853	152	105	9285	9133	1188
84	10	833	5646	9911	103	143	9078	8975	4813
0	0	0	-1	10002	10002	0	10002	0	-1
