id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
13	10	67	89	104	15	0	37	22	22
57	10	506	511	535	24	0	29	5	5
7	10	26	80	581	35	9	555	520	54
96	10	897	953	979	26	0	82	56	56
26	10	211	232	1461	86	94	1250	1164	21
89	10	832	839	1646	43	10	814	771	7
55	10	502	2018	2103	47	12	1601	1554	1516
37	10	330	334	2142	40	47	1812	1772	4
50	10	411	422	2422	100	45	2011	1911	11
39	10	346	464	2471	65	24	2125	2060	118
33	10	300	2697	2817	75	11	2517	2442	2397
59	10	528	3002	3239	103	88	2711	2608	2474
3	10	10	11	3288	51	16	3278	3227	1
80	10	761	1393	4033	135	33	3272	3137	632
46	10	378	3709	4081	190	60	3703	3513	3331
16	10	89	3761	4264	156	160	4175	4019	3672
56	10	504	4200	4352	64	43	3848	3784	3696
62	10	567	600	4407	78	23	3840	3762	33
81	10	763	4617	4752	79	20	3989	3910	3854
36	10	323	4752	4944	78	21	4621	4543	4429
58	10	525	535	5152	149	141	4627	4478	10
52	10	428	440	5243	63	5	4815	4752	12
47	10	379	4809	5351	182	224	4972	4790	4430
84	10	798	1761	5565	179	244	4767	4588	963
28	10	228	247	5686	92	71	5458	5366	19
29	10	249	5368	5717	157	48	5468	5311	5119
8	10	40	5780	6194	164	52	6154	5990	5740
98	10	970	979	6389	302	271	5419	5117	9
32	10	290	2632	6416	136	23	6126	5990	2342
44	10	367	6861	6992	94	3	6625	6531	6494
70	10	633	6748	6994	117	33	6361	6244	6115
34	10	310	317	7118	81	28	6808	6727	7
45	10	377	443	7406	413	285	7029	6616	66
53	10	458	7532	7606	74	0	7148	7074	7074
19	10	128	4294	7740	139	25	7612	7473	4166
18	10	109	7118	7817	198	211	7708	7510	7009
91	10	860	3304	8031	187	66	7171	6984	2444
21	10	164	2514	8111	124	23	7947	7823	2350
64	10	577	6319	8116	200	106	7539	7339	5742
60	10	565	581	8197	110	98	7632	7522	16
2	10	2	13	8279	212	121	8277	8065	11
11	10	58	3554	8889	329	181	8831	8502	3496
5	10	20	75	8910	209	131	8890	8681	55
30	10	267	6467	9169	194	197	8902	8708	6200
68	10	616	9260	9348	88	0	8732	8644	8644
86	10	803	824	9426	309	88	8623	8314	21
12	10	64	73	9811	215	142	9747	9532	9
0	0	0	-1	10000	10000	0	10000	0	-1
